__time,lift_angle(deg),lpf_b,lpf_r,median_b,median_r,raw_b,raw_r,time
39.219624,51.748355000,5487.275939000,413.116734000,5474.000000000,403.000000000,5509.000000000,436.000000000,39.219624000
39.229566,51.748355000,5488.148345000,413.405061000,5475.000000000,403.500000000,5496.000000000,416.000000000,39.229566000
39.229603,51.748355000,5488.933511000,413.664555000,5476.000000000,404.000000000,5496.000000000,416.000000000,39.229603000
39.239461,51.748355000,5488.140160000,411.998099000,5478.500000000,403.500000000,5481.000000000,397.000000000,39.239461000
39.239473,51.749727000,5487.426144000,410.498289000,5481.000000000,403.000000000,5481.000000000,397.000000000,39.239473000
39.249651,51.749727000,5488.783529000,411.248460000,5481.000000000,403.000000000,5501.000000000,418.000000000,39.249651000
39.249692,51.748355000,5490.005176000,411.923614000,5481.000000000,403.000000000,5501.000000000,418.000000000,39.249692000
39.259476,51.748355000,5486.304659000,409.531253000,5481.000000000,403.000000000,5453.000000000,388.000000000,39.259476000
39.259498,51.748355000,5482.974193000,407.378128000,5481.000000000,403.000000000,5453.000000000,388.000000000,39.259498000
39.269563,51.748355000,5480.876774000,407.040315000,5481.000000000,403.500000000,5462.000000000,404.000000000,39.269563000
39.269584,51.748355000,5478.989096000,406.736283000,5481.000000000,404.000000000,5462.000000000,404.000000000,39.269584000
39.279654,51.748355000,5476.590187000,405.662655000,5481.000000000,404.000000000,5455.000000000,396.000000000,39.279654000
39.279692,51.748355000,5474.431168000,404.696389000,5481.000000000,404.000000000,5455.000000000,396.000000000,39.279692000
39.289461,51.748355000,5472.488051000,403.826751000,5481.000000000,404.000000000,5455.000000000,396.000000000,39.289461000
39.289476,51.748355000,5472.639246000,402.144075000,5481.000000000,404.000000000,5474.000000000,387.000000000,39.289476000
39.299533,51.748355000,5471.875321000,399.829668000,5477.500000000,403.000000000,5465.000000000,379.000000000,39.299533000
39.299556,51.749727000,5471.187789000,397.746701000,5474.000000000,402.000000000,5465.000000000,379.000000000,39.299556000
39.309569,51.749727000,5469.769010000,395.872031000,5474.000000000,400.500000000,5457.000000000,379.000000000,39.309569000
39.309606,51.748355000,5468.492109000,394.184828000,5473.500000000,399.000000000,5457.000000000,379.000000000,39.309606000
39.319752,51.748355000,5466.642898000,392.766345000,5473.500000000,399.000000000,5450.000000000,380.000000000,39.319752000
39.319791,51.748355000,5464.978609000,391.489711000,5473.500000000,399.000000000,5450.000000000,380.000000000,39.319791000
39.329685,51.748355000,5464.680748000,392.040740000,5473.500000000,399.000000000,5462.000000000,397.000000000,39.329685000
39.329723,51.748355000,5464.412673000,392.536666000,5473.500000000,399.000000000,5462.000000000,397.000000000,39.329723000
39.339514,51.748355000,5461.771406000,389.682999000,5473.000000000,398.000000000,5438.000000000,364.000000000,39.339514000
39.339537,51.748355000,5459.394265000,387.114699000,5469.000000000,397.000000000,5438.000000000,364.000000000,39.339537000
39.349537,51.748355000,5463.954839000,394.103229000,5469.000000000,397.000000000,5505.000000000,457.000000000,39.349537000
39.349575,51.749727000,5468.059355000,400.392906000,5469.000000000,397.000000000,5505.000000000,457.000000000,39.349575000
39.359435,51.749727000,5467.153419000,400.953616000,5469.000000000,398.000000000,5459.000000000,406.000000000,39.359435000
39.359447,51.749727000,5466.338077000,401.458254000,5469.000000000,399.000000000,5459.000000000,406.000000000,39.359447000
39.369577,51.749727000,5466.904270000,403.212429000,5468.500000000,399.000000000,5472.000000000,419.000000000,39.369577000
39.369599,51.748355000,5467.413843000,404.791186000,5468.500000000,399.000000000,5472.000000000,419.000000000,39.369599000
39.379549,51.748355000,5471.472458000,407.912067000,5468.500000000,399.000000000,5508.000000000,436.000000000,39.379549000
39.379574,51.748355000,5475.125213000,410.720861000,5468.500000000,399.000000000,5508.000000000,436.000000000,39.379574000
39.389444,51.748355000,5474.112691000,410.348774000,5468.500000000,400.500000000,5465.000000000,407.000000000,39.389444000
39.389459,51.748355000,5473.201422000,410.013897000,5468.500000000,402.000000000,5465.000000000,407.000000000,39.389459000
39.399623,51.748355000,5476.381280000,412.412507000,5472.000000000,403.000000000,5505.000000000,434.000000000,39.399623000
39.399661,51.749727000,5479.243152000,414.571257000,5472.500000000,404.000000000,5505.000000000,434.000000000,39.399661000
39.409492,51.749727000,5479.318837000,413.014131000,5473.000000000,404.000000000,5480.000000000,399.000000000,39.409492000
39.409522,51.748355000,5479.386953000,411.612718000,5473.500000000,404.000000000,5480.000000000,399.000000000,39.409522000
39.419552,51.748355000,5480.448258000,414.251446000,5473.500000000,404.000000000,5490.000000000,438.000000000,39.419552000
39.419566,51.749727000,5481.403432000,416.626301000,5473.500000000,404.000000000,5490.000000000,438.000000000,39.419566000
39.429582,51.749727000,5480.063089000,415.663671000,5473.500000000,405.000000000,5468.000000000,407.000000000,39.429582000
39.429607,51.749727000,5478.856780000,414.797304000,5473.000000000,406.000000000,5468.000000000,407.000000000,39.429607000
39.439427,51.749727000,5477.071102000,413.217574000,5472.000000000,406.000000000,5461.000000000,399.000000000,39.439427000
39.439439,51.748355000,5475.463992000,411.795816000,5470.000000000,406.000000000,5461.000000000,399.000000000,39.439439000
39.449483,51.748355000,5470.817593000,406.916235000,5468.000000000,405.000000000,5429.000000000,363.000000000,39.449483000
39.449506,51.748355000,5466.635833000,402.524611000,5466.500000000,404.000000000,5429.000000000,363.000000000,39.449506000
39.459477,51.748355000,5462.972250000,402.972150000,5465.000000000,404.000000000,5430.000000000,407.000000000,39.459477000
39.459501,51.751100000,5459.675025000,403.374935000,5465.000000000,404.000000000,5430.000000000,407.000000000,39.459501000
39.469602,51.751100000,5459.807522000,402.737442000,5465.000000000,401.500000000,5461.000000000,397.000000000,39.469602000
39.469633,51.749727000,5459.926770000,402.163697000,5463.500000000,399.000000000,5461.000000000,397.000000000,39.469633000
39.479502,51.749727000,5458.034093000,401.547328000,5462.000000000,399.000000000,5441.000000000,396.000000000,39.479502000
39.479525,51.749727000,5456.330684000,400.992595000,5462.000000000,399.000000000,5441.000000000,396.000000000,39.479525000
39.489457,51.749727000,5454.797615000,400.493335000,5462.000000000,399.000000000,5441.000000000,396.000000000,39.489457000
39.489471,51.749727000,5453.617854000,398.444002000,5461.500000000,399.000000000,5443.000000000,380.000000000,39.489471000
39.499536,51.749727000,5456.456069000,398.099602000,5461.500000000,398.000000000,5482.000000000,395.000000000,39.499536000
39.499553,51.748355000,5459.010462000,397.789642000,5461.500000000,397.000000000,5482.000000000,395.000000000,39.499553000
39.509514,51.748355000,5456.009416000,394.110677000,5461.500000000,397.000000000,5429.000000000,361.000000000,39.509514000
39.509549,51.748355000,5453.308474000,390.799610000,5461.500000000,397.000000000,5429.000000000,361.000000000,39.509549000
39.519612,51.748355000,5459.977627000,395.919649000,5461.500000000,397.000000000,5520.000000000,442.000000000,39.519612000
39.519636,51.749727000,5465.979864000,400.527684000,5461.500000000,397.000000000,5520.000000000,442.000000000,39.519636000
39.529562,51.749727000,5467.781878000,401.274915000,5462.000000000,398.000000000,5484.000000000,408.000000000,39.529562000
39.529594,51.749727000,5469.403690000,401.947424000,5463.500000000,399.000000000,5484.000000000,408.000000000,39.529594000
39.539426,51.749727000,5474.063321000,406.352681000,5465.000000000,399.000000000,5516.000000000,446.000000000,39.539426000
39.539439,51.748355000,5478.256989000,410.317413000,5465.000000000,399.000000000,5516.000000000,446.000000000,39.539439000
39.549469,51.748355000,5477.831290000,410.485672000,5465.000000000,402.500000000,5474.000000000,412.000000000,39.549469000
39.549491,51.748355000,5477.448161000,410.637105000,5465.000000000,406.000000000,5474.000000000,412.000000000,39.549491000
39.559503,51.748355000,5479.103345000,411.173394000,5466.500000000,406.500000000,5494.000000000,416.000000000,39.559503000
39.559526,51.748355000,5480.593010000,411.656055000,5468.000000000,407.000000000,5494.000000000,416.000000000,39.559526000
39.569487,51.748355000,5478.733709000,409.390449000,5468.000000000,407.000000000,5462.000000000,389.000000000,39.569487000
39.569517,51.748355000,5477.060338000,407.351404000,5468.000000000,407.000000000,5462.000000000,389.000000000,39.569517000
39.579630,51.748355000,5473.154305000,403.116264000,5468.000000000,407.000000000,5438.000000000,365.000000000,39.579630000
39.579687,51.748355000,5469.638874000,399.304638000,5468.000000000,407.000000000,5438.000000000,365.000000000,39.579687000
39.589481,51.748355000,5472.474987000,401.974174000,5470.000000000,407.000000000,5498.000000000,426.000000000,39.589481000
39.589505,51.749727000,5475.027488000,404.376756000,5472.000000000,407.000000000,5498.000000000,426.000000000,39.589505000
39.599597,51.749727000,5474.524739000,402.839081000,5471.000000000,407.000000000,5470.000000000,389.000000000,39.599597000
39.599637,51.748355000,5474.072265000,401.455173000,5470.000000000,407.000000000,5470.000000000,389.000000000,39.599637000
39.609399,51.748355000,5468.565039000,398.209655000,5470.000000000,407.000000000,5419.000000000,369.000000000,39.609399000
39.609411,51.748355000,5463.608535000,395.288690000,5470.000000000,407.000000000,5419.000000000,369.000000000,39.609411000
39.619563,51.748355000,5464.547681000,397.659821000,5470.000000000,407.000000000,5473.000000000,419.000000000,39.619563000
39.619587,51.748355000,5465.392913000,399.793839000,5470.000000000,407.000000000,5473.000000000,419.000000000,39.619587000
39.629517,51.748355000,5466.153622000,401.414455000,5470.000000000,407.000000000,5473.000000000,416.000000000,39.629517000
39.629529,51.749727000,5466.838260000,402.873009000,5470.000000000,407.000000000,5473.000000000,416.000000000,39.629529000
39.639426,51.749727000,5462.754434000,400.985709000,5470.000000000,403.000000000,5426.000000000,384.000000000,39.639426000
39.639438,51.749727000,5459.078990000,399.287138000,5470.000000000,399.000000000,5426.000000000,384.000000000,39.639438000
39.649551,51.749727000,5456.271091000,399.758424000,5469.000000000,399.000000000,5431.000000000,404.000000000,39.649551000
39.649575,51.748355000,5453.743982000,400.182582000,5468.000000000,399.000000000,5431.000000000,404.000000000,39.649575000
39.659476,51.748355000,5453.269584000,398.664323000,5465.000000000,399.000000000,5449.000000000,385.000000000,39.659476000
39.659503,51.748355000,5452.842626000,397.297891000,5462.000000000,399.000000000,5449.000000000,385.000000000,39.659503000
39.669463,51.748355000,5455.158363000,398.568102000,5462.000000000,399.000000000,5476.000000000,410.000000000,39.669463000
39.669490,51.749727000,5457.242527000,399.711292000,5462.000000000,399.000000000,5476.000000000,410.000000000,39.669490000
39.679496,51.749727000,5458.118274000,401.340163000,5462.000000000,399.000000000,5466.000000000,416.000000000,39.679496000
39.679527,51.749727000,5458.906447000,402.806146000,5462.000000000,399.000000000,5466.000000000,416.000000000,39.679527000
39.689547,51.749727000,5460.615802000,406.525532000,5464.000000000,401.500000000,5476.000000000,440.000000000,39.689547000
39.689588,51.749727000,5462.154222000,409.872979000,5466.000000000,404.000000000,5476.000000000,440.000000000,39.689588000
39.699503,51.749727000,5461.738800000,409.985681000,5466.000000000,405.500000000,5458.000000000,411.000000000,39.699503000
39.699540,51.751100000,5461.364920000,410.087113000,5466.000000000,407.000000000,5458.000000000,411.000000000,39.699540000
39.709515,51.751100000,5466.728428000,416.778401000,5468.000000000,407.500000000,5515.000000000,477.000000000,39.709515000
39.709555,51.748355000,5471.555585000,422.800561000,5470.000000000,408.000000000,5515.000000000,477.000000000,39.709555000
39.719485,51.748355000,5467.900026000,417.220505000,5470.000000000,408.000000000,5435.000000000,367.000000000,39.719485000
39.719502,51.749727000,5464.610024000,412.198455000,5470.000000000,408.000000000,5435.000000000,367.000000000,39.719502000
39.729465,51.749727000,5458.749021000,406.378609000,5470.000000000,408.000000000,5406.000000000,354.000000000,39.729465000
39.729479,51.746982000,5453.474119000,401.140748000,5470.000000000,408.000000000,5406.000000000,354.000000000,39.729479000
39.739504,51.746982000,5457.326707000,404.426673000,5471.500000000,409.000000000,5492.000000000,434.000000000,39.739504000
39.739544,51.748355000,5460.794037000,407.384006000,5473.000000000,410.000000000,5492.000000000,434.000000000,39.739544000
39.749604,51.748355000,5465.814633000,411.145605000,5473.000000000,410.500000000,5511.000000000,445.000000000,39.749604000
39.749643,51.749727000,5470.333170000,414.531045000,5473.000000000,411.000000000,5511.000000000,445.000000000,39.749643000
39.759486,51.749727000,5472.199853000,413.277940000,5473.000000000,411.000000000,5489.000000000,402.000000000,39.759486000
39.759508,51.748355000,5473.879867000,412.150146000,5473.000000000,411.000000000,5489.000000000,402.000000000,39.759508000
39.769554,51.748355000,5472.791881000,411.635132000,5473.000000000,410.500000000,5463.000000000,407.000000000,39.769554000
39.769587,51.746982000,5471.812693000,411.171619000,5473.000000000,410.000000000,5463.000000000,407.000000000,39.769587000
39.779550,51.746982000,5467.731423000,405.854457000,5471.500000000,410.000000000,5431.000000000,358.000000000,39.779550000
39.779585,51.748355000,5464.058281000,401.069011000,5470.000000000,410.000000000,5431.000000000,358.000000000,39.779585000
39.789460,51.748355000,5463.752453000,401.962110000,5468.000000000,410.000000000,5461.000000000,410.000000000,39.789460000
39.789485,51.748355000,5463.477208000,402.765899000,5466.000000000,410.000000000,5461.000000000,410.000000000,39.789485000
39.799379,51.748355000,5462.229487000,402.089309000,5464.500000000,408.500000000,5451.000000000,396.000000000,39.799379000
39.799393,51.748355000,5461.106538000,401.480378000,5463.000000000,407.000000000,5451.000000000,396.000000000,39.799393000
